Time,BRIGHT_VERT,PREL_VERT
81.0,52.79393985725441,-0.2299141
81.0,53.04078334361912,-0.22879902
81.0,59.952469815521575,-0.21513703
81.0,63.430454516313084,-0.20390849
81.0,65.55669574110541,-0.20144916
81.0,69.5238850526538,-0.1877494
81.0,69.55119252285151,-0.1767418
81.0,71.94412707317294,-0.17405218
81.0,73.26762367467911,-0.16037115
81.0,72.42284501386126,-0.1485101
81.0,76.30652453529379,-0.119337544
81.0,82.15617475362365,-0.08937535
81.0,85.67173034087898,-0.058799013
81.0,84.09342461467007,-0.027804017
81.0,81.09205384460323,0.0034000047
81.0,79.1895523724249,0.034014285
81.0,80.84841896167185,0.034596097
81.0,79.28704601744222,0.058164448
81.0,81.30500869429048,0.06556749
81.0,78.41379746023487,0.08322801
81.0,78.24663806331257,0.096105024
81.0,75.54217594256596,0.10907498
81.0,72.478458685491,0.126014
81.0,71.98466208027004,0.1355388
81.0,67.99153044662779,0.15511994
81.0,69.37247087504954,0.16241844
81.0,65.4774488857572,0.1832729
81.0,66.71321629853693,0.18948343
81.0,61.74048367788433,0.21035004
81.0,61.00472944625091,0.21647985
81.0,38.79772656674614,0.26920003
81.0,27.708669765352585,0.29440156
81.0,19.189746654399027,0.31851453
81.0,12.842892156140671,0.34134337
81.0,7.926203706671677,0.3627339
81.0,4.216565416821607,0.38257873
81.0,1.7725969892843874,0.4008162
81.0,-1.0,0.41742858
82.0,4.081926243072099,-0.37335575
82.0,8.352406706520311,-0.36089018
82.0,12.403463046387996,-0.34825292
82.0,15.743197369682397,-0.33545497
82.0,18.263537822568267,-0.32250828
82.0,20.328580340414817,-0.30942488
82.0,22.689934465273762,-0.29621768
82.0,26.23857953859883,-0.2829
82.0,31.669160110798803,-0.26948524
82.0,39.17803233175872,-0.25598735
82.0,48.31677083831647,-0.24242061
82.0,57.03038819377791,-0.2299141
82.0,58.072208211079825,-0.22879902
82.0,67.15701522771533,-0.21513703
82.0,71.23624404921468,-0.20390849
82.0,74.41302465119631,-0.20144916
82.0,79.1778873538396,-0.1877494
82.0,78.27485918508708,-0.1767418
82.0,81.47700361215344,-0.17405218
82.0,81.97213546402497,-0.16037115
82.0,79.33970484741502,-0.1485101
82.0,81.81215354082865,-0.119337544
82.0,88.79786668511072,-0.08937535
82.0,94.13230624916807,-0.058799013
82.0,92.41905258896354,-0.027804017
82.0,88.28869891264652,0.0034000047
82.0,86.26561840830897,0.034014285
82.0,88.40639680234578,0.034596097
82.0,87.35189266468903,0.058164448
82.0,90.10167029651707,0.06556749
82.0,87.05873224511268,0.08322801
82.0,86.60524234235788,0.096105024
82.0,83.40168040467513,0.10907498
82.0,78.66194842754622,0.126014
82.0,78.28740283595315,0.1355388
82.0,72.62357941403174,0.15511994
82.0,74.82878826396585,0.16241844
82.0,70.26778120102198,0.1832729
82.0,72.47111108990062,0.18948343
82.0,67.1097987998458,0.21035004
82.0,67.0777829441265,0.21647985
82.0,42.49573211984955,0.26920003
82.0,29.985411760848283,0.29440156
82.0,20.675676501189034,0.31851453
82.0,13.871907339814857,0.34134337
82.0,8.464635633601464,0.3627339
82.0,4.217004832943534,0.38257873
82.0,1.3856658870371166,0.4008162
82.0,-1.0,0.41742858
83.0,4.587090660232537,-0.37335575
83.0,8.931817086592536,-0.36089018
83.0,13.359404119253242,-0.34825292
83.0,17.429304388056895,-0.33545497
83.0,20.96929806357835,-0.32250828
83.0,24.15843735117157,-0.30942488
83.0,27.481614003527973,-0.29621768
83.0,31.55885190378124,-0.2829
83.0,36.90179194011042,-0.26948524
83.0,43.68564485775135,-0.25598735
83.0,51.62788215947025,-0.24242061
83.0,59.54651599055933,-0.2299141
83.0,60.02982324520378,-0.22879902
83.0,67.97417593429545,-0.21513703
83.0,71.7860434382696,-0.20390849
83.0,74.61146214298948,-0.20144916
83.0,79.42806650972513,-0.1877494
83.0,79.1970307301724,-0.1767418
83.0,82.39431536154956,-0.17405218
83.0,83.93992813723459,-0.16037115
83.0,82.42763500513509,-0.1485101
83.0,86.37207145089701,-0.119337544
83.0,92.93286435211655,-0.08937535
83.0,97.59200852459882,-0.058799013
83.0,96.57840868144663,-0.027804017
83.0,93.39362407865215,0.0034000047
83.0,90.89198122149807,0.034014285
83.0,92.99212102284345,0.034596097
83.0,91.02310866511328,0.058164448
83.0,93.57975586364441,0.06556749
83.0,90.38086554311039,0.08322801
83.0,90.31596356137156,0.096105024
83.0,87.46651782177011,0.10907498
83.0,83.60213638233921,0.126014
83.0,83.3072835243083,0.1355388
83.0,77.79706312849501,0.15511994
83.0,79.65258850884952,0.16241844
83.0,74.1121736551601,0.1832729
83.0,75.8065902662103,0.18948343
83.0,69.49560606619025,0.21035004
83.0,68.95738779093176,0.21647985
83.0,44.828850838423804,0.26920003
83.0,32.90165708041647,0.29440156
83.0,23.43689887487605,0.31851453
83.0,15.94878268643545,0.34134337
83.0,9.815221388907924,0.3627339
83.0,5.060301681046532,0.38257873
83.0,1.9297280126595115,0.4008162
83.0,-1.0,0.41742858
84.0,4.125996649933631,-0.37335575
84.0,9.060715601764823,-0.36089018
84.0,13.927186359187996,-0.34825292
84.0,18.13690820164829,-0.33545497
84.0,21.45631356277307,-0.32250828
84.0,24.11758348993512,-0.30942488
84.0,26.763378798544547,-0.29621768
84.0,30.228531482952203,-0.2829
84.0,35.225831572363504,-0.26948524
84.0,42.04929968724765,-0.25598735
84.0,50.412238994208096,-0.24242061
84.0,58.35334499319871,-0.2299141
84.0,59.49272351063725,-0.22879902
84.0,68.17871619162064,-0.21513703
84.0,71.78018491783008,-0.20390849
84.0,75.42743227188137,-0.20144916
84.0,80.60285669947388,-0.1877494
84.0,79.64349731600306,-0.1767418
84.0,83.66248947891522,-0.17405218
84.0,85.12661647448257,-0.16037115
84.0,82.68909163674523,-0.1485101
84.0,86.935595412811,-0.119337544
84.0,94.58310174862976,-0.08937535
84.0,99.87593785189688,-0.058799013
84.0,98.30424053464611,-0.027804017
84.0,94.57889541425143,0.0034000047
84.0,92.77736200938214,0.034014285
84.0,94.82239992098354,0.034596097
84.0,93.82130285123203,0.058164448
84.0,96.28939179015948,0.06556749
84.0,93.51261332535822,0.08322801
84.0,92.63546690178224,0.096105024
84.0,89.97848313352023,0.10907498
84.0,84.59761260446383,0.126014
84.0,84.83762064298668,0.1355388
84.0,77.93919842601127,0.15511994
84.0,80.65514793522289,0.16241844
84.0,74.16214340274985,0.1832729
84.0,76.68456498956905,0.18948343
84.0,69.3339034212152,0.21035004
84.0,69.35182566260636,0.21647985
84.0,43.13584018588773,0.26920003
84.0,31.097429898807253,0.29440156
84.0,22.348638014479302,0.31851453
84.0,15.734586065623857,0.34134337
84.0,10.099616612464066,0.3627339
84.0,5.409064601206849,0.38257873
84.0,2.132114753329851,0.4008162
84.0,-1.0,0.41742858
85.0,4.293873993197452,-0.37335575
85.0,8.378553974223804,-0.36089018
85.0,12.22272933139802,-0.34825292
85.0,15.328428369308577,-0.33545497
85.0,17.55142563971204,-0.32250828
85.0,19.195312760229466,-0.30942488
85.0,20.947425658637947,-0.29621768
85.0,23.66126567410283,-0.2829
85.0,28.050838864821056,-0.26948524
85.0,34.40545527613994,-0.25598735
85.0,42.4366138811806,-0.24242061
85.0,48.89188667953684,-0.2299141
85.0,51.32573777798606,-0.22879902
85.0,59.96461329672459,-0.21513703
85.0,62.270151274876554,-0.20390849
85.0,67.30625276047185,-0.20144916
85.0,72.69532912622485,-0.1877494
85.0,70.50702524400879,-0.1767418
85.0,76.05364256686322,-0.17405218
85.0,77.85552194576164,-0.16037115
85.0,74.08452173624008,-0.1485101
85.0,78.77328450379036,-0.119337544
85.0,86.8330913965932,-0.08937535
85.0,92.66914092876739,-0.058799013
85.0,91.53104017009059,-0.027804017
85.0,87.69174509919023,0.0034000047
85.0,86.5554841788284,0.034014285
85.0,87.42683734575364,0.034596097
85.0,87.92955411067263,0.058164448
85.0,88.6307851682217,0.06556749
85.0,87.9412007374925,0.08322801
85.0,85.00753709301313,0.096105024
85.0,84.38601711252079,0.10907498
85.0,76.5426784706388,0.126014
85.0,78.41334343040344,0.1355388
85.0,68.60860611804792,0.15511994
85.0,72.63447556854518,0.16241844
85.0,63.40005753739854,0.1832729
85.0,67.1447763507137,0.18948343
85.0,58.01971162702586,0.21035004
85.0,59.3623766662507,0.21647985
85.0,35.62722472871284,0.26920003
85.0,25.303128691412727,0.29440156
85.0,18.12922748745094,0.31851453
85.0,12.977204122253054,0.34134337
85.0,8.651320295126887,0.3627339
85.0,4.960239092679206,0.38257873
85.0,2.2591839298706846,0.4008162
85.0,-1.0,0.41742858
86.0,-1.0,-0.37335575
86.0,8.700897896400424,-0.36089018
86.0,13.030576897151402,-0.34825292
86.0,16.306247641938636,-0.33545497
86.0,18.272589762044408,-0.32250828
86.0,19.224728764534586,-0.30942488
86.0,19.95370951468569,-0.29621768
86.0,21.504708559398647,-0.2829
86.0,24.81924998290641,-0.26948524
86.0,30.38608136441106,-0.25598735
86.0,38.03301900361281,-0.24242061
86.0,43.89599955365068,-0.2299141
86.0,46.94674901781882,-0.22879902
86.0,55.92099496273761,-0.21513703
86.0,57.87540213074834,-0.20390849
86.0,63.74638736105478,-0.20144916
86.0,69.59604057498814,-0.1877494
86.0,66.77341998918249,-0.1767418
86.0,73.26213547723151,-0.17405218
86.0,75.1616368138359,-0.16037115
86.0,70.29176894629958,-0.1485101
86.0,74.43064130259752,-0.119337544
86.0,82.1453753495264,-0.08937535
86.0,87.94456039274993,-0.058799013
86.0,86.69520517594557,-0.027804017
86.0,82.67869146127079,0.0034000047
86.0,82.1009410941791,0.034014285
86.0,82.4724914181788,0.034596097
86.0,83.90485025466744,0.058164448
86.0,83.75862085978409,0.06556749
86.0,84.0159361048482,0.08322801
86.0,79.68550065850638,0.096105024
86.0,79.95908207105654,0.10907498
86.0,70.25044570321064,0.126014
86.0,73.03891827794769,0.1355388
86.0,61.46437888626295,0.15511994
86.0,66.39086418718465,0.16241844
86.0,56.01702761493817,0.1832729
86.0,60.56549619308735,0.18948343
86.0,51.00979234712141,0.21035004
86.0,53.078897665862826,0.21647985
86.0,31.297896309872783,0.26920003
86.0,22.300551431931915,0.29440156
86.0,16.345413634178275,0.31851453
86.0,12.051593357309642,0.34134337
86.0,8.162791573842988,0.3627339
86.0,4.6185530336859335,0.38257873
86.0,1.9577139823400702,0.4008162
86.0,-1.0,0.41742858
87.0,-1.0,-0.37335575
87.0,7.485977026208568,-0.36089018
87.0,11.22584378560846,-0.34825292
87.0,14.056175345604766,-0.33545497
87.0,15.787112842400926,-0.32250828
87.0,16.717633185476505,-0.30942488
87.0,17.576831009691436,-0.29621768
87.0,19.299299401558727,-0.2829
87.0,22.701806405709732,-0.26948524
87.0,28.175109602231554,-0.25598735
87.0,35.50935829977513,-0.24242061
87.0,40.39664154148552,-0.2299141
87.0,43.9279625071142,-0.22879902
87.0,52.324955366971245,-0.21513703
87.0,53.35148422606809,-0.20390849
87.0,59.622552682402315,-0.20144916
87.0,65.11417704678576,-0.1877494
87.0,61.69738395935783,-0.1767418
87.0,68.66312675926345,-0.17405218
87.0,70.6877575511202,-0.16037115
87.0,65.53546237570076,-0.1485101
87.0,70.31527330237117,-0.119337544
87.0,78.12301287902429,-0.08937535
87.0,83.43564993675201,-0.058799013
87.0,81.92542156992334,-0.027804017
87.0,78.30375050879161,0.0034000047
87.0,78.79420278706631,0.034014285
87.0,78.61966418721984,0.034596097
87.0,80.91724729120122,0.058164448
87.0,79.88212947613054,0.06556749
87.0,80.76598841940165,0.08322801
87.0,75.23785434707676,0.096105024
87.0,76.04542644193117,0.10907498
87.0,65.12747791026571,0.126014
87.0,68.41508713417021,0.1355388
87.0,55.87327396972656,0.15511994
87.0,61.27468991011564,0.16241844
87.0,50.23786171610819,0.1832729
87.0,55.26264562852,0.18948343
87.0,45.338958572494754,0.21035004
87.0,47.90697393591666,0.21647985
87.0,27.34315564535251,0.26920003
87.0,19.29792657464248,0.29440156
87.0,14.336272940392536,0.31851453
87.0,10.933698911684978,0.34134337
87.0,7.73196129422463,0.3627339
87.0,4.624705743126246,0.38257873
87.0,2.1643440280895963,0.4008162
87.0,-1.0,0.41742858
88.0,-1.0,-0.37335575
88.0,6.696778161859025,-0.36089018
88.0,9.95991323576265,-0.34825292
88.0,12.632729068113548,-0.33545497
88.0,14.552878635338702,-0.32250828
88.0,15.915435444390178,-0.30942488
88.0,17.23545810659005,-0.29621768
88.0,19.18811248730921,-0.2829
88.0,22.374127511301754,-0.26948524
88.0,27.093145912190916,-0.25598735
88.0,33.21189780809234,-0.24242061
88.0,37.294743819532044,-0.2299141
88.0,40.18302171552307,-0.22879902
88.0,47.212369803791596,-0.21513703
88.0,48.055688026993835,-0.20390849
88.0,53.51558103916035,-0.20144916
88.0,58.566372751027245,-0.1877494
88.0,55.80664008481459,-0.1767418
88.0,62.24175938824582,-0.17405218
88.0,64.81351758400069,-0.16037115
88.0,60.57438585884079,-0.1485101
88.0,66.01934559049292,-0.119337544
88.0,73.21112764191389,-0.08937535
88.0,77.82654060412237,-0.058799013
88.0,76.86347115976773,-0.027804017
88.0,74.30208115737983,0.0034000047
88.0,75.73099601143352,0.034014285
88.0,74.8857364310347,0.034596097
88.0,77.91518044713774,0.058164448
88.0,75.98017855560529,0.06556749
88.0,77.77794075255866,0.08322801
88.0,71.71622029316735,0.096105024
88.0,73.19625403279528,0.10907498
88.0,62.2110284429359,0.126014
88.0,65.4615421150238,0.1355388
88.0,52.93905401308338,0.15511994
88.0,57.76347119557959,0.16241844
88.0,46.96506930477037,0.1832729
88.0,51.363388368125555,0.18948343
88.0,42.384410926474956,0.21035004
88.0,44.61126995317659,0.21647985
88.0,26.52258419030313,0.26920003
88.0,18.526507362972165,0.29440156
88.0,13.032291457941643,0.31851453
88.0,9.39116976111971,0.34134337
88.0,6.591583930558384,0.3627339
88.0,4.217373906158937,0.38257873
88.0,2.350357300651569,0.4008162
88.0,-1.0,0.41742858
89.0,-1.0,-0.37335575
89.0,6.797621076550756,-0.36089018
89.0,10.392391768540476,-0.34825292
89.0,13.277369911104312,-0.33545497
89.0,15.24991456510624,-0.32250828
89.0,16.52183716542519,-0.30942488
89.0,17.6821793699503,-0.29621768
89.0,19.51744048414316,-0.2829
89.0,22.741724582774022,-0.26948524
89.0,27.730396243361845,-0.25598735
89.0,34.35787279750419,-0.24242061
89.0,39.22997555941801,-0.2299141
89.0,42.006960113336966,-0.22879902
89.0,49.75210828183219,-0.21513703
89.0,51.011832768329434,-0.20390849
89.0,56.653080381506804,-0.20144916
89.0,62.04924470489676,-0.1877494
89.0,58.96022722532237,-0.1767418
89.0,65.7440655441534,-0.17405218
89.0,68.0160616187367,-0.16037115
89.0,62.70645725107499,-0.1485101
89.0,66.65618037804583,-0.119337544
89.0,72.98930285890437,-0.08937535
89.0,77.51529132579246,-0.058799013
89.0,76.40816173330602,-0.027804017
89.0,73.27773559187831,0.0034000047
89.0,74.76427007938982,0.034014285
89.0,73.5183573096499,0.034596097
89.0,77.43396499191387,0.058164448
89.0,75.03056772098279,0.06556749
89.0,78.06326718003203,0.08322801
89.0,71.46621531284183,0.096105024
89.0,74.01319423168906,0.10907498
89.0,62.1679045703516,0.126014
89.0,66.15624065643085,0.1355388
89.0,52.58668927904254,0.15511994
89.0,57.83593316414738,0.16241844
89.0,46.39109412324511,0.1832729
89.0,50.92794415187525,0.18948343
89.0,42.07157180943607,0.21035004
89.0,44.223576344171676,0.21647985
89.0,26.983636537499592,0.26920003
89.0,19.0098051754794,0.29440156
89.0,13.239741615134898,0.31851453
89.0,9.265971708631294,0.34134337
89.0,6.250057516930806,0.3627339
89.0,3.8126539732768734,0.38257873
89.0,1.9927136359076416,0.4008162
89.0,-1.0,0.41742858
90.0,-1.0,-0.37335575
90.0,6.71760096747338,-0.36089018
90.0,10.629433259806957,-0.34825292
90.0,13.98904717086275,-0.33545497
90.0,16.564665931460176,-0.32250828
90.0,18.503284373294004,-0.30942488
90.0,20.304814157129506,-0.29621768
90.0,22.66370926742392,-0.2829
90.0,26.22446060298463,-0.26948524
90.0,31.335999945463794,-0.25598735
90.0,37.89776162409931,-0.24242061
90.0,42.44067493353486,-0.2299141
90.0,45.36074481471762,-0.22879902
90.0,52.88801485518985,-0.21513703
90.0,53.7288128702526,-0.20390849
90.0,59.618894777643796,-0.20144916
90.0,64.9378031134257,-0.1877494
90.0,61.587800656463386,-0.1767418
90.0,68.64680798127621,-0.17405218
90.0,70.98245677600123,-0.16037115
90.0,65.59061671115836,-0.1485101
90.0,69.63052503213802,-0.119337544
90.0,75.71254596636865,-0.08937535
90.0,80.12639402787082,-0.058799013
90.0,79.31275728399022,-0.027804017
90.0,76.23621508073482,0.0034000047
90.0,76.74218668879163,0.034014285
90.0,75.635749242881,0.034596097
90.0,78.39440683138277,0.058164448
90.0,75.9645129933182,0.06556749
90.0,78.44484065933624,0.08322801
90.0,72.07127036948361,0.096105024
90.0,74.74446402395087,0.10907498
90.0,63.563641702609814,0.126014
90.0,67.96458270341546,0.1355388
90.0,55.002641493849566,0.15511994
90.0,60.66638438617843,0.16241844
90.0,49.25659223677499,0.1832729
90.0,54.12784255712701,0.18948343
90.0,44.912778401103814,0.21035004
90.0,47.28377518147215,0.21647985
90.0,30.11954027724577,0.26920003
90.0,22.248054325137797,0.29440156
90.0,16.0965910809615,0.31851453
90.0,11.226288613547132,0.34134337
90.0,7.142517770563482,0.3627339
90.0,3.859078393425534,0.38257873
90.0,1.6034273530220813,0.4008162
90.0,-1.0,0.41742858
91.0,-1.0,-0.37335575
91.0,7.443722071218463,-0.36089018
91.0,11.203351564147301,-0.34825292
91.0,14.296701424766574,-0.33545497
91.0,16.510841178181085,-0.32250828
91.0,18.042230321947443,-0.30942488
91.0,19.470297116810183,-0.29621768
91.0,21.58947987893768,-0.2829
91.0,25.146120666207462,-0.26948524
91.0,30.568404734993184,-0.25598735
91.0,37.78817177274417,-0.24242061
91.0,42.23342378601537,-0.2299141
91.0,46.22564833981296,-0.22879902
91.0,54.948078023666284,-0.21513703
91.0,55.28565652592115,-0.20390849
91.0,62.949649047558694,-0.20144916
91.0,69.45130233219267,-0.1877494
91.0,64.96571067273896,-0.1767418
91.0,74.11153525829087,-0.17405218
91.0,77.07811413663997,-0.16037115
91.0,69.97785348021426,-0.1485101
91.0,74.154823932454,-0.119337544
91.0,80.41292048325298,-0.08937535
91.0,85.76562274026055,-0.058799013
91.0,86.10541657101706,-0.027804017
91.0,83.2786530403298,0.0034000047
91.0,83.70952381426476,0.034014285
91.0,81.90167175355086,0.034596097
91.0,85.05171225297882,0.058164448
91.0,81.30220951656587,0.06556749
91.0,84.95317707723831,0.08322801
91.0,76.76296847529143,0.096105024
91.0,81.09895603134119,0.10907498
91.0,67.43186405909776,0.126014
91.0,73.67350762959255,0.1355388
91.0,57.562430503930024,0.15511994
91.0,65.05862785578529,0.16241844
91.0,50.49232667992942,0.1832729
91.0,56.98843363618601,0.18948343
91.0,45.3974784416974,0.21035004
91.0,48.99650997460224,0.21647985
91.0,30.570315057013772,0.26920003
91.0,22.06313206811836,0.29440156
91.0,15.454231529586783,0.31851453
91.0,10.571401226484422,0.34134337
91.0,6.865016270461876,0.3627339
91.0,4.044431712486424,0.38257873
91.0,2.0673267884263264,0.4008162
91.0,-1.0,0.41742858
92.0,-1.0,-0.37335575
92.0,6.256192811822379,-0.36089018
92.0,10.469065754571583,-0.34825292
92.0,13.518819680041203,-0.33545497
92.0,15.109080656807162,-0.32250828
92.0,15.554248795863503,-0.30942488
92.0,15.738707389364368,-0.29621768
92.0,16.86654109609439,-0.2829
92.0,20.070318541050057,-0.26948524
92.0,26.00924016367642,-0.25598735
92.0,34.60296484309744,-0.24242061
92.0,39.999428938060746,-0.2299141
92.0,45.00717130688232,-0.22879902
92.0,55.84878564599618,-0.21513703
92.0,56.811922344437235,-0.20390849
92.0,65.64373244790517,-0.20144916
92.0,73.24736109530062,-0.1877494
92.0,68.12842519020417,-0.1767418
92.0,78.17502072050601,-0.17405218
92.0,80.68530573174861,-0.16037115
92.0,71.95090154167059,-0.1485101
92.0,74.68064421599128,-0.119337544
92.0,81.80608496909937,-0.08937535
92.0,89.3210336705885,-0.058799013
92.0,90.12276555249471,-0.027804017
92.0,85.56597720353362,0.0034000047
92.0,84.41851196411217,0.034014285
92.0,82.48958912398044,0.034596097
92.0,85.36950339283895,0.058164448
92.0,81.31001756553903,0.06556749
92.0,85.17247104351434,0.08322801
92.0,76.09557066614293,0.096105024
92.0,80.65525674370242,0.10907498
92.0,65.1632697134201,0.126014
92.0,71.81922542316724,0.1355388
92.0,53.69424071296927,0.15511994
92.0,61.845436548873195,0.16241844
92.0,46.0638771997452,0.1832729
92.0,53.28864535257499,0.18948343
92.0,41.23481047949625,0.21035004
92.0,45.59461493402588,0.21647985
92.0,27.79459593792037,0.26920003
92.0,19.53299640921314,0.29440156
92.0,13.4505030918604,0.31851453
92.0,9.2787799025702,0.34134337
92.0,6.1965029264788125,0.3627339
92.0,3.754730418859391,0.38257873
92.0,1.9367955747754668,0.4008162
92.0,-1.0,0.41742858
93.0,-1.0,-0.37335575
93.0,5.919562462269274,-0.36089018
93.0,9.617957294285548,-0.34825292
93.0,12.721024865493149,-0.33545497
93.0,15.025101167319164,-0.32250828
93.0,16.727960627454255,-0.30942488
93.0,18.395803448558,-0.29621768
93.0,20.7900739087732,-0.2829
93.0,24.60377615296511,-0.26948524
93.0,30.197905374397337,-0.25598735
93.0,37.43715628336873,-0.24242061
93.0,41.642701457702806,-0.2299141
93.0,45.69316217648717,-0.22879902
93.0,54.020902987893486,-0.21513703
93.0,54.28468029145939,-0.20390849
93.0,61.4493502000698,-0.20144916
93.0,67.27995867933322,-0.1877494
93.0,63.124697461426294,-0.1767418
93.0,71.282885443649,-0.17405218
93.0,73.72385038861204,-0.16037115
93.0,67.5864993895579,-0.1485101
93.0,72.20400046443127,-0.119337544
93.0,79.72787654470768,-0.08937535
93.0,86.12646660784542,-0.058799013
93.0,86.39512543274985,-0.027804017
93.0,82.46071360105299,0.0034000047
93.0,80.66714058162758,0.034014285
93.0,79.71864245632345,0.034596097
93.0,80.74800987881859,0.058164448
93.0,78.24174352762786,0.06556749
93.0,80.0747524018171,0.08322801
93.0,73.66805457826334,0.096105024
93.0,76.47718795492986,0.10907498
93.0,64.99820027626467,0.126014
93.0,69.9346408720306,0.1355388
93.0,55.84803705063729,0.15511994
93.0,62.2577548799284,0.16241844
93.0,48.884567714716724,0.1832729
93.0,54.5911924825015,0.18948343
93.0,43.22897258795008,0.21035004
93.0,46.4141149195103,0.21647985
93.0,28.268161846916914,0.26920003
93.0,20.85332703704361,0.29440156
93.0,15.378848797181295,0.31851453
93.0,11.117368474628233,0.34134337
93.0,7.432063321324262,0.3627339
93.0,4.316652808533492,0.38257873
93.0,2.0499032096972454,0.4008162
93.0,-1.0,0.41742858
94.0,-1.0,-0.37335575
94.0,5.3745668535843265,-0.36089018
94.0,9.213153315064552,-0.34825292
94.0,12.483273396913196,-0.33545497
94.0,14.932731283047353,-0.32250828
94.0,16.7029276736437,-0.30942488
94.0,18.310646377533697,-0.29621768
94.0,20.491526918439988,-0.2829
94.0,23.949322270875584,-0.26948524
94.0,29.096092599332263,-0.25598735
94.0,35.87937298816681,-0.24242061
94.0,39.83421307511865,-0.2299141
94.0,43.76559656467907,-0.22879902
94.0,51.8909987985355,-0.21513703
94.0,52.45805607740935,-0.20390849
94.0,59.329324477355556,-0.20144916
94.0,65.37818230092554,-0.1877494
94.0,61.960918029912065,-0.1767418
94.0,69.75854324137003,-0.17405218
94.0,72.65936112856906,-0.16037115
94.0,67.3853514407619,-0.1485101
94.0,72.74198607003648,-0.119337544
94.0,80.78089920582585,-0.08937535
94.0,87.86262687500415,-0.058799013
94.0,88.88873815936984,-0.027804017
94.0,85.07855574461618,0.0034000047
94.0,82.4680401208382,0.034014285
94.0,81.58855687076672,0.034596097
94.0,81.74638540551996,0.058164448
94.0,79.25329348141196,0.06556749
94.0,80.57040057291225,0.08322801
94.0,74.42526061596516,0.096105024
94.0,76.84756128108287,0.10907498
94.0,65.78644495025064,0.126014
94.0,70.14974151915948,0.1355388
94.0,56.17553759812855,0.15511994
94.0,61.84314946938914,0.16241844
94.0,48.12747784224394,0.1832729
94.0,53.15153664555493,0.18948343
94.0,41.34721016611899,0.21035004
94.0,44.103312582884186,0.21647985
94.0,25.851564909297302,0.26920003
94.0,18.79680638734322,0.29440156
94.0,13.65130503413211,0.31851453
94.0,9.691849071850854,0.34134337
94.0,6.328100277582182,0.3627339
94.0,3.540785604855209,0.38257873
94.0,1.5603123299529786,0.4008162
94.0,-1.0,0.41742858
95.0,-1.0,-0.37335575
95.0,4.568355713535969,-0.36089018
95.0,8.119002746653784,-0.34825292
95.0,10.321896637799188,-0.33545497
95.0,10.854970226339153,-0.32250828
95.0,10.017487320477896,-0.30942488
95.0,8.697084828661207,-0.29621768
95.0,8.125794594188665,-0.2829
95.0,9.490920323928894,-0.26948524
95.0,13.529041285214193,-0.25598735
95.0,20.248828779188273,-0.24242061
95.0,24.224291776357823,-0.2299141
95.0,28.89072877195389,-0.22879902
95.0,38.14585108041357,-0.21513703
95.0,38.830560992649886,-0.20390849
95.0,46.561674853132956,-0.20144916
95.0,52.98924348398429,-0.1877494
95.0,48.58851369033952,-0.1767418
95.0,56.91110040655839,-0.17405218
95.0,58.54024708370777,-0.16037115
95.0,51.15548793525008,-0.1485101
95.0,52.616286310373496,-0.119337544
95.0,58.69008956859282,-0.08937535
95.0,65.98565416769965,-0.058799013
95.0,67.58020254970755,-0.027804017
95.0,64.23990584436382,0.0034000047
95.0,62.64459745116687,0.034014285
95.0,62.191256195800065,0.034596097
95.0,63.5282180786968,0.058164448
95.0,61.93780589434197,0.06556749
95.0,63.74807665467604,0.08322801
95.0,57.93596939214905,0.096105024
95.0,60.278145403140584,0.10907498
95.0,48.3762203966585,0.126014
95.0,52.85415748128604,0.1355388
95.0,37.847670867159195,0.15511994
95.0,44.146307901641876,0.16241844
95.0,30.435452523941244,0.1832729
95.0,36.42927273337326,0.18948343
95.0,25.50556409858259,0.21035004
95.0,29.394860142991845,0.21647985
95.0,14.48670883866223,0.26920003
95.0,8.839635064878252,0.29440156
95.0,5.7303844715858245,0.31851453
95.0,4.362593169542395,0.34134337
95.0,3.512865321660717,0.3627339
95.0,2.5717624507583405,0.38257873
95.0,1.5846590358909631,0.4008162
95.0,-1.0,0.41742858
96.0,3.6629408860362247,-0.37335575
96.0,7.286410441956902,-0.36089018
96.0,10.649025928974293,-0.34825292
96.0,13.237642983792826,-0.33545497
96.0,14.829466386132912,-0.32250828
96.0,15.591120684168061,-0.30942488
96.0,16.046041492354437,-0.29621768
96.0,16.907954265200953,-0.2829
96.0,18.829426614282085,-0.26948524
96.0,22.15335792529331,-0.25598735
96.0,26.762043737018967,-0.24242061
96.0,30.83774386501744,-0.2299141
96.0,32.08759591531126,-0.22879902
96.0,37.286738253604135,-0.21513703
96.0,38.854191643845226,-0.20390849
96.0,41.5201631147776,-0.20144916
96.0,44.232737108624846,-0.1877494
96.0,42.47917309138045,-0.1767418
96.0,45.329489855065255,-0.17405218
96.0,45.184509707268354,-0.16037115
96.0,41.87751820547889,-0.1485101
96.0,42.353895927868216,-0.119337544
96.0,47.13585106631641,-0.08937535
96.0,52.2656613774267,-0.058799013
96.0,52.46362782158471,-0.027804017
96.0,49.16226621120916,0.0034000047
96.0,46.84926206984762,0.034014285
96.0,47.34516227729097,0.034596097
96.0,46.86599421411609,0.058164448
96.0,47.14564118078331,0.06556749
96.0,46.61211775105134,0.08322801
96.0,44.73440866866461,0.096105024
96.0,44.38921442664941,0.10907498
96.0,39.52641225524837,0.126014
96.0,40.59880278906111,0.1355388
