Time,BRIGHT_HOR,PREL_HOR
85.0,34.83695301160932,0.26372164
85.0,18.68017716100099,0.298931
86.0,6.8633511324415775,-0.37356213
86.0,11.982365556874552,-0.3530854
86.0,17.906649094994513,-0.32846624
86.0,24.144934666449238,-0.29893094
86.0,32.769439849031514,-0.26372156
86.0,44.1737487900315,-0.22224174
86.0,51.352445084618886,-0.17427728
86.0,64.96007139986837,-0.12025751
86.0,85.22118530946263,-0.061458394
86.0,82.99410005753505,0.0
86.0,85.84719200105091,0.06145844
86.0,84.79383994727263,0.12025759
86.0,77.36358744797003,0.1742773
86.0,56.749944993163275,0.22224177
86.0,31.26124664869873,0.26372164
86.0,16.833730462578572,0.298931
87.0,6.6120528227758975,-0.37356213
87.0,10.99833278969777,-0.3530854
87.0,15.826834557755303,-0.32846624
87.0,20.801614427490748,-0.29893094
87.0,28.23164115146082,-0.26372156
87.0,38.51898922039659,-0.22224174
87.0,45.06431331064145,-0.17427728
87.0,59.04709543467423,-0.12025751
87.0,79.53586752172318,-0.061458394
87.0,78.5549000964865,0.0
87.0,83.64316603140985,0.06145844
87.0,81.9459901408735,0.12025759
87.0,73.18268258651051,0.1742773
87.0,53.004016821043095,0.22224177
87.0,28.44884410657398,0.26372164
87.0,14.79951334155069,0.298931
88.0,5.75573533820535,-0.37356213
88.0,9.320713850284097,-0.3530854
88.0,13.922108122647524,-0.32846624
88.0,19.712300436639772,-0.29893094
88.0,27.658290882686867,-0.26372156
88.0,36.35090312552397,-0.22224174
88.0,41.87531147542744,-0.17427728
88.0,55.2529251454314,-0.12025751
88.0,73.15393289053699,-0.061458394
88.0,74.46353906260717,0.0
88.0,81.1072090088999,0.06145844
88.0,78.8975450751526,0.12025759
88.0,67.59396675155243,0.1742773
88.0,48.573254590028924,0.22224177
88.0,27.27740660651819,0.26372164
88.0,14.40570632708719,0.298931
89.0,5.476428463549217,-0.37356213
89.0,9.350769328760101,-0.3530854
89.0,14.481357527236753,-0.32846624
89.0,20.795206344381228,-0.29893094
89.0,28.840913674638244,-0.26372156
89.0,37.1277885943454,-0.22224174
89.0,41.955300295753176,-0.17427728
89.0,54.06871635952429,-0.12025751
89.0,71.30203818869786,-0.061458394
89.0,73.50657476265906,0.0
89.0,81.75252562165284,0.06145844
89.0,81.2265395296281,0.12025759
89.0,69.20223074949116,0.1742773
89.0,48.63407195231487,0.22224177
89.0,26.954160481121903,0.26372164
89.0,14.134970286451017,0.298931
90.0,5.858929320369006,-0.37356213
90.0,10.734172771971044,-0.3530854
90.0,17.118501989422825,-0.32846624
90.0,24.340989240348737,-0.29893094
90.0,32.2633189260527,-0.26372156
90.0,39.756727969283354,-0.22224174
90.0,44.283899049525374,-0.17427728
90.0,56.06018462786676,-0.12025751
90.0,73.55858436628097,-0.061458394
90.0,76.49888916835043,0.0
90.0,82.8666840929938,0.06145844
90.0,82.90935652944393,0.12025759
90.0,72.69703495680372,0.1742773
90.0,52.08353293564395,0.22224177
90.0,29.941898670171003,0.26372164
90.0,16.650234043602744,0.298931
91.0,6.103545032397126,-0.37356213
91.0,10.634926195719492,-0.3530854
91.0,16.79654795420518,-0.32846624
91.0,24.045534599457493,-0.29893094
91.0,31.786902363441527,-0.26372156
91.0,38.587393088412654,-0.22224174
91.0,43.46160724362638,-0.17427728
91.0,56.88831097929882,-0.12025751
91.0,76.9078642984952,-0.061458394
91.0,83.57424222351774,0.0
91.0,90.93139490187704,0.06145844
91.0,92.1679737766997,0.12025759
91.0,80.4094131553305,0.1742773
91.0,55.7459831715843,0.22224177
91.0,30.807355941710323,0.26372164
91.0,16.153957486625504,0.298931
92.0,5.02987014117283,-0.37356213
92.0,8.984308186449402,-0.3530854
92.0,14.106525599158106,-0.32846624
92.0,19.863321019369778,-0.29893094
92.0,26.68907987819784,-0.26372156
92.0,34.393428941054985,-0.22224174
92.0,40.22376887596066,-0.17427728
92.0,54.44719224047225,-0.12025751
92.0,78.22267307233865,-0.061458394
92.0,86.09272327017116,0.0
92.0,92.70523058036343,0.06145844
92.0,93.32991678680531,0.12025759
92.0,80.75653186741636,0.1742773
92.0,54.72848853868817,0.22224177
92.0,29.193327807938886,0.26372164
92.0,15.243097385907381,0.298931
93.0,6.11942076905668,-0.37356213
93.0,10.63021024821547,-0.3530854
93.0,16.255330207723695,-0.32846624
93.0,22.285077878694942,-0.29893094
93.0,29.06550347343566,-0.26372156
93.0,36.72740440611675,-0.22224174
93.0,43.22208429963412,-0.17427728
93.0,57.32782880922585,-0.12025751
93.0,78.21129920226323,-0.061458394
93.0,82.90525106816023,0.0
93.0,85.9454788109829,0.06145844
93.0,85.6927401466425,0.12025759
93.0,76.16498428138567,0.1742773
93.0,53.441641339423164,0.22224177
93.0,29.530036462640663,0.26372164
93.0,16.005405855263497,0.298931
94.0,5.02594742504367,-0.37356213
94.0,9.176410797390636,-0.3530854
94.0,14.469497049234233,-0.32846624
94.0,20.194908991764237,-0.29893094
94.0,26.70020198063631,-0.26372156
94.0,34.80778232946641,-0.22224174
94.0,43.32605178807214,-0.17427728
94.0,58.76616891917752,-0.12025751
94.0,79.94589804993231,-0.061458394
94.0,85.55720508309211,0.0
94.0,86.82428033588594,0.06145844
94.0,85.29331798640304,0.12025759
94.0,74.30975329761914,0.1742773
94.0,50.79280833687539,0.22224177
94.0,27.702701717627615,0.26372164
94.0,14.968747730676458,0.298931
95.0,3.3142640730919246,-0.37356213
95.0,5.440558279277658,-0.3530854
95.0,7.672813511955202,-0.32846624
95.0,9.624771414306277,-0.29893094
95.0,12.804799101494817,-0.26372156
95.0,18.965375718461203,-0.22224174
95.0,25.742019524967247,-0.17427728
95.0,39.89219949262887,-0.12025751
95.0,60.92282427075566,-0.061458394
95.0,64.63743484207123,0.0
95.0,66.78984818303296,0.06145844
95.0,67.97226913289974,0.12025759
95.0,59.43953211787852,0.1742773
95.0,37.77728889998602,0.22224177
95.0,16.642267584740427,0.26372164
95.0,6.679603476960271,0.298931
96.0,5.68436057122525,-0.37356213
96.0,9.232557491093594,-0.3530854
96.0,13.297722150852987,-0.32846624
96.0,17.423284777560877,-0.29893094
96.0,22.67956691688709,-0.26372156
96.0,29.149996056857116,-0.22224174
96.0,31.884678593671232,-0.17427728
96.0,37.60335673756119,-0.12025751
96.0,50.253070148096946,-0.061458394
96.0,49.51920127046587,0.0
96.0,48.166700404343146,0.06145844
96.0,46.59192383802671,0.12025759
96.0,43.66945580840184,0.1742773
96.0,33.54935551214079,0.22224177
96.0,20.36871509786438,0.26372164
96.0,12.727480871324696,0.298931
97.0,7.4662286601210095,-0.37356213
97.0,11.777268591776348,-0.3530854
97.0,16.99634618372611,-0.32846624
97.0,22.727487439575683,-0.29893094
97.0,29.329026409999535,-0.26372156
97.0,35.64693755287826,-0.22224174
97.0,38.6086137166709,-0.17427728
97.0,47.89805691213131,-0.12025751
97.0,61.598942601778155,-0.061458394
97.0,59.51189043018374,0.0
97.0,59.18294100814585,0.06145844
97.0,56.25528707359012,0.12025759
97.0,52.04425541435377,0.1742773
97.0,41.77127638654897,0.22224177
97.0,26.949569462678465,0.26372164
97.0,16.951876800035656,0.298931
98.0,6.960632269682044,-0.37356213
98.0,10.575423781360993,-0.3530854
98.0,15.472539039060525,-0.32846624
98.0,22.050666799777492,-0.29893094
98.0,30.515821981469816,-0.26372156
98.0,37.76369784878966,-0.22224174
98.0,40.804814595395044,-0.17427728
98.0,52.84181313207887,-0.12025751
98.0,69.24799205827462,-0.061458394
98.0,68.46536882306206,0.0
98.0,70.23754734272427,0.06145844
98.0,65.62768417899096,0.12025759
98.0,58.69025726402409,0.1742773
98.0,47.114928486531994,0.22224177
98.0,30.197703357195934,0.26372164
98.0,17.821834927694066,0.298931
99.0,4.519969920133473,-0.37356213
99.0,7.942237523919006,-0.3530854
99.0,12.271230742624104,-0.32846624
99.0,17.469431722528515,-0.29893094
99.0,24.72592282350483,-0.26372156
99.0,33.33301756641477,-0.22224174
99.0,38.28901559179856,-0.17427728
99.0,48.783082415699965,-0.12025751
99.0,66.78274522672436,-0.061458394
99.0,69.60090138683255,0.0
99.0,70.99167240700947,0.06145844
99.0,65.69569826097613,0.12025759
99.0,56.523098671927904,0.1742773
99.0,41.475086875220796,0.22224177
99.0,24.16964916417598,0.26372164
99.0,13.77254819694166,0.298931
100.0,5.030873827754065,-0.37356213
100.0,7.230017137144637,-0.3530854
100.0,9.144733019438847,-0.32846624
100.0,11.018188097350354,-0.29893094
100.0,15.413326167034324,-0.26372156
100.0,22.344947094362738,-0.22224174
100.0,25.303916229585496,-0.17427728
100.0,35.18810154796585,-0.12025751
100.0,53.80644087032155,-0.061458394
100.0,55.33539635319401,0.0
100.0,58.68722357829512,0.06145844
100.0,53.780423035546505,0.12025759
100.0,46.378623797473495,0.1742773
100.0,33.86841102978262,0.22224177
100.0,17.76378945979009,0.26372164
100.0,9.09290377282212,0.298931
101.0,6.240181509021666,-0.37356213
101.0,9.474996870670335,-0.3530854
101.0,12.633357253872235,-0.32846624
101.0,15.599295347612463,-0.29893094
101.0,20.546686113792262,-0.26372156
101.0,27.180634257655857,-0.22224174
101.0,28.19767752628176,-0.17427728
101.0,33.62645913782711,-0.12025751
101.0,46.20723969198793,-0.061458394
101.0,41.66012444344436,0.0
101.0,41.060657620181495,0.06145844
101.0,38.08341142305355,0.12025759
101.0,37.5826374678966,0.1742773
101.0,31.351938905566968,0.22224177
101.0,18.47116024132859,0.26372164
101.0,10.814456647031275,0.298931
102.0,5.023086135888951,-0.37356213
102.0,7.957694507057474,-0.3530854
102.0,11.363535875208601,-0.32846624
102.0,14.836876341670107,-0.29893094
102.0,18.80566665457005,-0.26372156
102.0,23.1572561596887,-0.22224174
102.0,25.55890988613005,-0.17427728
102.0,30.720898691384313,-0.12025751
102.0,38.094671907187745,-0.061458394
102.0,35.263600476294954,0.0
102.0,32.69068561428876,0.06145844
102.0,29.732631676032344,0.12025759
102.0,27.689244318852896,0.1742773
102.0,21.806940064470368,0.22224177
102.0,13.282412928315805,0.26372164
102.0,8.127717551817224,0.298931
103.0,4.394915220963412,-0.37356213
103.0,6.673018399332631,-0.3530854
103.0,9.186325040292793,-0.32846624
103.0,11.835555578335217,-0.29893094
103.0,15.461156589632074,-0.26372156
103.0,19.78151553442632,-0.22224174
103.0,22.02677884625906,-0.17427728
103.0,27.441348521720858,-0.12025751
103.0,34.12143616817943,-0.061458394
103.0,30.212164191098207,0.0
103.0,29.177109405881872,0.06145844
103.0,25.855453612370596,0.12025759
103.0,23.3050174347511,0.1742773
103.0,18.92285947267055,0.22224177
103.0,11.637335535967607,0.26372164
103.0,7.044746487807005,0.298931
104.0,4.410361133945367,-0.37356213
104.0,6.942068262023579,-0.3530854
104.0,10.032398192878476,-0.32846624
104.0,13.452342371015732,-0.29893094
104.0,17.45327711876095,-0.26372156
104.0,21.84344443549542,-0.22224174
104.0,25.05787197222618,-0.17427728
104.0,29.874036273517934,-0.12025751
104.0,34.41934388714702,-0.061458394
104.0,31.029822384012913,0.0
104.0,28.965390047792095,0.06145844
104.0,26.656354790302736,0.12025759
104.0,24.106519055657596,0.1742773
104.0,18.72214927351228,0.22224177
104.0,11.68021575602225,0.26372164
104.0,7.216651461656809,0.298931
105.0,5.3684740483952105,-0.37356213
105.0,7.855252014119643,-0.3530854
105.0,11.235321288395763,-0.32846624
105.0,15.555010785452271,-0.29893094
105.0,20.478022814961275,-0.26372156
105.0,24.930330860042886,-0.22224174
105.0,28.49564181069846,-0.17427728
105.0,33.2337403563914,-0.12025751
105.0,35.88229559996095,-0.061458394
105.0,32.36608173127789,0.0
105.0,29.100315257784292,0.06145844
105.0,26.90690809684753,0.12025759
105.0,24.626864115897497,0.1742773
105.0,19.369184587155903,0.22224177
105.0,12.565122037567546,0.26372164
105.0,7.642640880712872,0.298931
106.0,4.6879197403915125,-0.37356213
106.0,7.362867511371704,-0.3530854
106.0,11.877011521716014,-0.32846624
106.0,18.58844063525983,-0.29893094
106.0,26.11981408710771,-0.26372156
106.0,31.699579691455558,-0.22224174
106.0,35.88304797697913,-0.17427728
106.0,41.32480571068057,-0.12025751
106.0,43.40526608169499,-0.061458394
106.0,39.7526829899298,0.0
106.0,35.614369945088384,0.06145844
106.0,33.40342305800339,0.12025759
106.0,29.695237425650078,0.1742773
106.0,23.0446286471442,0.22224177
106.0,15.391281636860887,0.26372164
106.0,8.887059495773748,0.298931
107.0,5.152634824109686,-0.37356213
107.0,7.802201265887028,-0.3530854
107.0,13.045061721169972,-0.32846624
107.0,21.891367828659103,-0.29893094
107.0,32.34388741813739,-0.26372156
107.0,39.345072149379824,-0.22224174
107.0,43.25869729762532,-0.17427728
107.0,49.17791260006778,-0.12025751
107.0,51.36264440985096,-0.061458394
107.0,46.64300875242863,0.0
107.0,41.149070604940306,0.06145844
107.0,37.66770108921379,0.12025759
107.0,32.446324527420984,0.1742773
107.0,24.69692400906521,0.22224177
107.0,15.672673823638842,0.26372164
107.0,7.542681633230293,0.298931
108.0,4.786966744350883,-0.37356213
108.0,7.7088933357573115,-0.3530854
108.0,13.019423011818212,-0.32846624
108.0,21.39369153660956,-0.29893094
108.0,31.258170589528333,-0.26372156
108.0,39.09090913020678,-0.22224174
108.0,45.34749600057756,-0.17427728
108.0,52.735836441923404,-0.12025751
108.0,55.506361968426816,-0.061458394
108.0,50.96803281883603,0.0
108.0,44.88611339544261,0.06145844
108.0,41.15885122109737,0.12025759
108.0,35.527519088616344,0.1742773
108.0,26.551617109871273,0.22224177
108.0,16.897458125767187,0.26372164
108.0,8.911640801226042,0.298931
109.0,6.415651946392013,-0.37356213
109.0,10.034667581025126,-0.3530854
109.0,16.397541730408918,-0.32846624
109.0,26.104292410595356,-0.29893094
109.0,36.861749858480856,-0.26372156
109.0,44.14876934893937,-0.22224174
109.0,49.341210121323684,-0.17427728
109.0,57.181953611685955,-0.12025751
109.0,60.273316586796234,-0.061458394
109.0,54.945430472093804,0.0
109.0,48.451209708864674,0.06145844
109.0,44.51844330559115,0.12025759
109.0,38.23716295946299,0.1742773
109.0,28.193840933485514,0.22224177
109.0,17.397296309415687,0.26372164
109.0,8.549869717237716,0.298931
110.0,7.78797184690194,-0.37356213
110.0,12.320506573878863,-0.3530854
110.0,19.96747289131871,-0.32846624
110.0,31.119201483687384,-0.29893094
110.0,42.84598856228207,-0.26372156
110.0,49.88672860346516,-0.22224174
110.0,53.9660766146668,-0.17427728
110.0,61.39185864681555,-0.12025751
110.0,65.20891383340941,-0.061458394
110.0,60.65263640501157,0.0
110.0,54.43764467509574,0.06145844
110.0,51.37915462603497,0.12025759
110.0,45.61110721045261,0.1742773
110.0,34.20217915300543,0.22224177
110.0,21.320226648860576,0.26372164
110.0,10.86154131763658,0.298931
111.0,9.196912171078381,-0.37356213
111.0,14.53376447118173,-0.3530854
111.0,22.969405300232623,-0.32846624
111.0,34.52905357473256,-0.29893094
111.0,46.20787310085976,-0.26372156
111.0,53.39532434383285,-0.22224174
111.0,58.21481913181765,-0.17427728
111.0,66.21225977680166,-0.12025751
111.0,70.1672066855733,-0.061458394
111.0,65.3486894691479,0.0
111.0,58.510616424152296,0.06145844
111.0,55.206791726002834,0.12025759
111.0,48.862056038736455,0.1742773
111.0,35.933418852439395,0.22224177
111.0,22.04997203911742,0.26372164
111.0,11.478305765268033,0.298931
112.0,8.633752254708785,-0.37356213
112.0,13.790818869355578,-0.3530854
112.0,21.649431389191516,-0.32846624
112.0,32.13550695286237,-0.29893094
112.0,42.987665095005845,-0.26372156
112.0,50.775857251637106,-0.22224174
112.0,56.668626298809315,-0.17427728
112.0,64.57141378310443,-0.12025751
112.0,68.42259280602725,-0.061458394
112.0,63.543967043351465,0.0
112.0,56.79478127431892,0.06145844
112.0,53.028128947596386,0.12025759
112.0,46.576308755486046,0.1742773
112.0,33.77565036440833,0.22224177
112.0,20.323815418523445,0.26372164
112.0,10.655683189125789,0.298931
113.0,7.517254280930414,-0.37356213
113.0,11.80333742809336,-0.3530854
113.0,18.013842288529208,-0.32846624
113.0,25.894887532430403,-0.29893094
113.0,33.872703228035476,-0.26372156
113.0,40.33935038685256,-0.22224174
113.0,47.35714318646245,-0.17427728
113.0,56.25140048218446,-0.12025751
113.0,57.93777006282824,-0.061458394
113.0,50.45380753324516,0.0
113.0,44.13540514189667,0.06145844
113.0,40.203511446150685,0.12025759
113.0,34.0998710839036,0.1742773
113.0,25.05243161623397,0.22224177
113.0,16.236490364274818,0.26372164
113.0,9.7192924771153,0.298931
114.0,6.863245172357147,-0.37356213
114.0,9.992505788039262,-0.3530854
114.0,14.267636973720105,-0.32846624
114.0,19.413768973066237,-0.29893094
114.0,24.26347885477528,-0.26372156
114.0,27.903860936719347,-0.22224174
114.0,32.23536220421041,-0.17427728
114.0,37.730396702671385,-0.12025751
114.0,37.94390015325435,-0.061458394
114.0,32.72544983215703,0.0
114.0,28.898782237391963,0.06145844
114.0,27.03905115942416,0.12025759
114.0,23.11345089543125,0.1742773
114.0,17.327869496467184,0.22224177
114.0,12.10033455530272,0.26372164
114.0,8.162220633637357,0.298931
115.0,7.205201740406116,-0.37356213
115.0,10.621795503056386,-0.3530854
115.0,15.030804117472188,-0.32846624
115.0,19.780519285338524,-0.29893094
115.0,23.32334296483766,-0.26372156
115.0,24.28159428456984,-0.22224174
115.0,24.26341268006671,-0.17427728
115.0,26.834690302289136,-0.12025751
115.0,29.20169566451727,-0.061458394
115.0,27.125024625882094,0.0
115.0,24.633798969063523,0.06145844
115.0,24.34513866747144,0.12025759
115.0,23.227916615182426,0.1742773
115.0,18.478813834448466,0.22224177
115.0,12.781441976882974,0.26372164
115.0,8.594098098145356,0.298931
116.0,8.466617902026872,-0.37356213
116.0,12.475059579698279,-0.3530854
116.0,17.853853540081122,-0.32846624
116.0,23.99114089986686,-0.29893094
116.0,28.950645565136764,-0.26372156
116.0,30.81261926722665,-0.22224174
116.0,31.649093945737608,-0.17427728
116.0,35.29000171949065,-0.12025751
116.0,37.52921144071997,-0.061458394
116.0,34.21123651547168,0.0
116.0,30.33365702766633,0.06145844
116.0,29.757878100726124,0.12025759
116.0,28.253497259015077,0.1742773
116.0,22.36237062305008,0.22224177
116.0,15.357251062789238,0.26372164
116.0,10.032909682429182,0.298931
117.0,5.9379691320748895,-0.37356213
117.0,9.699398668436938,-0.3530854
117.0,15.354632484838998,-0.32846624
117.0,22.553580458768494,-0.29893094
117.0,29.424309863512324,-0.26372156
117.0,34.7372302301406,-0.22224174
117.0,41.63232683549002,-0.17427728
117.0,49.19177657078178,-0.12025751
117.0,48.42719093371372,-0.061458394
117.0,41.4827277938123,0.0
117.0,35.22967622838982,0.06145844
117.0,32.734388237115525,0.12025759
117.0,28.205909901957956,0.1742773
117.0,21.485374692911897,0.22224177
117.0,15.53233777785772,0.26372164
117.0,10.352173713653006,0.298931
118.0,6.154749855007363,-0.37356213
118.0,10.257504418028203,-0.3530854
118.0,16.463626869555704,-0.32846624
118.0,24.53144228402275,-0.29893094
118.0,32.73628845274124,-0.26372156
118.0,39.78575541996344,-0.22224174
118.0,48.622819818497604,-0.17427728
118.0,58.44669643581463,-0.12025751
118.0,58.01524491861468,-0.061458394
118.0,48.21388659227149,0.0
118.0,40.0919260779233,0.06145844
118.0,36.62290141333125,0.12025759
118.0,31.581601082032492,0.1742773
118.0,24.05591554224411,0.22224177
118.0,16.768011802959716,0.26372164
118.0,10.611228896559947,0.298931
119.0,7.003813082214534,-0.37356213
119.0,11.430665492259205,-0.3530854
119.0,17.95301129768779,-0.32846624
119.0,26.450615667949343,-0.29893094
119.0,35.67428511225202,-0.26372156
119.0,44.32616583776777,-0.22224174
119.0,53.85358543061412,-0.17427728
119.0,63.825031930312456,-0.12025751
119.0,64.25580906634684,-0.061458394
119.0,53.95030398930492,0.0
119.0,45.08991247459914,0.06145844
119.0,40.732429287108026,0.12025759
119.0,35.47410958961649,0.1742773
119.0,26.808321379099723,0.22224177
119.0,17.695118551550454,0.26372164
119.0,10.683312395413012,0.298931
120.0,7.35008474383808,-0.37356213
120.0,12.025448037454245,-0.3530854
120.0,18.91915251947593,-0.32846624
120.0,27.94546389389168,-0.29893094
120.0,37.84354146372219,-0.26372156
120.0,47.034394915666645,-0.22224174
120.0,56.581919050084416,-0.17427728
120.0,66.7288113777391,-0.12025751
120.0,67.78598228662557,-0.061458394
120.0,57.68315343736506,0.0
120.0,49.17461221584142,0.06145844
120.0,44.45071920993912,0.12025759
120.0,38.526754338592,0.1742773
120.0,29.23971791262688,0.22224177
120.0,19.37140007187785,0.26372164
120.0,11.747070094757907,0.298931
121.0,9.473691306313798,-0.37356213
121.0,14.674834287239273,-0.3530854
121.0,21.668691688657486,-0.32846624
121.0,30.175888432188895,-0.29893094
121.0,39.570239666164014,-0.26372156
121.0,49.13134248361234,-0.22224174
121.0,58.743468213123464,-0.17427728
121.0,68.17845024168786,-0.12025751
121.0,69.37435276342605,-0.061458394
121.0,59.23705098390617,0.0
121.0,51.15479867866953,0.06145844
121.0,46.34286735126306,0.12025759
121.0,40.569368670985625,0.1742773
121.0,30.474566922261516,0.22224177
121.0,19.588920173111205,0.26372164
121.0,12.142865620243343,0.298931
122.0,8.392580434879497,-0.37356213
122.0,13.001559068433345,-0.3530854
122.0,19.484659825278058,-0.32846624
122.0,28.03540325294434,-0.29893094
122.0,38.50754576723329,-0.26372156
122.0,50.04809809804422,-0.22224174
122.0,61.2634061067885,-0.17427728
122.0,70.11821944929416,-0.12025751
122.0,70.14883377406147,-0.061458394
122.0,60.76764643426554,0.0
122.0,52.300216051893656,0.06145844
122.0,46.66669013416762,0.12025759
122.0,40.51951005098242,0.1742773
122.0,29.950063760982182,0.22224177
122.0,18.59754876419085,0.26372164
122.0,10.865446862398596,0.298931
123.0,9.882602214185258,-0.37356213
123.0,14.843287261849543,-0.3530854
123.0,21.5037560894718,-0.32846624
123.0,29.998322948066154,-0.29893094
123.0,40.511766179884944,-0.26372156
123.0,52.57212679263673,-0.22224174
123.0,64.01471475699809,-0.17427728
123.0,72.28476951498119,-0.12025751
123.0,72.17572372304731,-0.061458394
123.0,63.37448168591549,0.0
123.0,55.899277180978,0.06145844
123.0,50.018364171994904,0.12025759
123.0,43.00077218711222,0.1742773
123.0,31.667179012671248,0.22224177
123.0,19.916299972679376,0.26372164
123.0,12.25929657628731,0.298931
124.0,10.170714658853973,-0.37356213
124.0,15.016812724395189,-0.3530854
124.0,21.478349837008302,-0.32846624
124.0,30.055060911906892,-0.29893094
124.0,41.66901368381047,-0.26372156
124.0,55.68608565447269,-0.22224174
124.0,67.95026430667122,-0.17427728
124.0,76.08385544832933,-0.12025751
124.0,76.12120884084212,-0.061458394
124.0,67.06402239414982,0.0
124.0,60.135270821379954,0.06145844
124.0,52.961174155985475,0.12025759
124.0,45.04095381455063,0.1742773
124.0,32.99532816511592,0.22224177
124.0,19.902924229921954,0.26372164
124.0,11.604669683375397,0.298931
125.0,10.491373393802792,-0.37356213
125.0,15.447023678470327,-0.3530854
125.0,22.61800110536752,-0.32846624
125.0,32.74694448366622,-0.29893094
125.0,45.84682817264799,-0.26372156
125.0,59.62572784425168,-0.22224174
125.0,70.60921557245914,-0.17427728
125.0,77.99462929447242,-0.12025751
125.0,78.26276879044899,-0.061458394
125.0,70.90276246888939,0.0
125.0,63.960497750150374,0.06145844
125.0,57.43423477521686,0.12025759
125.0,49.39768054370692,0.1742773
125.0,36.21993444351743,0.22224177
125.0,21.909525197562466,0.26372164
125.0,12.171492872602833,0.298931
126.0,12.509321439567053,-0.37356213
126.0,17.647811757676944,-0.3530854
126.0,24.74607811045872,-0.32846624
126.0,34.37874584810217,-0.29893094
126.0,46.22514817384916,-0.26372156
126.0,57.379766208557115,-0.22224174
126.0,64.67594230469454,-0.17427728
126.0,70.7167654451007,-0.12025751
126.0,73.44029001582412,-0.061458394
126.0,67.64924708783667,0.0
126.0,60.58562660587535,0.06145844
126.0,54.94455075074009,0.12025759
126.0,49.14467774091894,0.1742773
126.0,37.095144505497906,0.22224177
126.0,22.647496488515642,0.26372164
126.0,12.803697400962333,0.298931
127.0,14.49822773013181,-0.37356213
127.0,21.112671591026725,-0.3530854
127.0,29.704725245754922,-0.32846624
127.0,39.300644020499654,-0.29893094
127.0,47.18782745407919,-0.26372156
127.0,50.34530244860302,-0.22224174
127.0,51.18984321671629,-0.17427728
127.0,57.60012942543281,-0.12025751
127.0,64.46894391634098,-0.061458394
127.0,60.184674051217236,0.0
127.0,52.20035302783972,0.06145844
127.0,49.45562511254698,0.12025759
127.0,47.497854946387086,0.1742773
127.0,38.27478614338007,0.22224177
127.0,26.197242892498583,0.26372164
127.0,17.186109749566697,0.298931
128.0,15.6858582784979,-0.37356213
128.0,22.645097745190068,-0.3530854
128.0,31.27597855271927,-0.32846624
128.0,40.52021691882472,-0.29893094
128.0,48.46098419504115,-0.26372156
128.0,53.07258705613351,-0.22224174
128.0,55.27363434282467,-0.17427728
128.0,61.50218103001153,-0.12025751
128.0,67.32811308210323,-0.061458394
128.0,61.6941351245111,0.0
128.0,55.168290558772476,0.06145844
128.0,52.73733978770767,0.12025759
128.0,50.13576222262794,0.1742773
128.0,39.94350756423276,0.22224177
128.0,27.031786575241284,0.26372164
128.0,18.168810885859077,0.298931
129.0,14.047002728441647,-0.37356213
129.0,20.507004506567448,-0.3530854
129.0,28.82613645403924,-0.32846624
129.0,38.57153487903955,-0.29893094
129.0,48.784958629168656,-0.26372156
129.0,57.626851991037235,-0.22224174
129.0,63.61726289179311,-0.17427728
129.0,70.08574367826809,-0.12025751
129.0,74.65555259005771,-0.061458394
129.0,69.08731576500242,0.0
129.0,61.76925703877165,0.06145844
129.0,58.136823811947735,0.12025759
129.0,54.30964529331075,0.1742773
129.0,42.075672490487044,0.22224177
129.0,27.152532798377713,0.26372164
129.0,17.18313248119933,0.298931
130.0,14.948324103845966,-0.37356213
130.0,21.981970175568577,-0.3530854
130.0,30.655630173522198,-0.32846624
130.0,40.73257359157267,-0.29893094
130.0,52.93600569737793,-0.26372156
130.0,66.88072854906213,-0.22224174
130.0,77.22782307223099,-0.17427728
130.0,83.57366692684896,-0.12025751
130.0,86.68492520120095,-0.061458394
130.0,79.43964435313836,0.0
130.0,71.88902521948054,0.06145844
130.0,66.37596155356835,0.12025759
130.0,60.60348787368498,0.1742773
130.0,46.21705473530821,0.22224177
130.0,29.29266462219215,0.26372164
130.0,18.872353490184043,0.298931
131.0,15.626371200931796,-0.37356213
131.0,22.895700065544773,-0.3530854
131.0,31.81471165567182,-0.32846624
131.0,42.396069729493306,-0.29893094
131.0,55.95714339435063,-0.26372156
131.0,71.99553872348059,-0.22224174
131.0,83.79797498275393,-0.17427728
131.0,91.66189195612776,-0.12025751
131.0,95.33922433504601,-0.061458394
131.0,86.56959350627737,0.0
131.0,80.07102932499633,0.06145844
131.0,73.4997701169785,0.12025759
131.0,65.8548516084709,0.1742773
131.0,49.51055709317875,0.22224177
131.0,30.177985083032972,0.26372164
131.0,18.520259807282436,0.298931
132.0,16.351849240770818,-0.37356213
132.0,24.072973580817045,-0.3530854
132.0,33.35858219886296,-0.32846624
132.0,43.943748362769284,-0.29893094
132.0,57.07322440475244,-0.26372156
132.0,72.46453972734886,-0.22224174
132.0,83.3528304963377,-0.17427728
132.0,90.48710064802071,-0.12025751
132.0,94.72151461087921,-0.061458394
132.0,86.88486197052862,0.0
132.0,80.98878478556753,0.06145844
132.0,75.37521093747816,0.12025759
132.0,68.82128437036657,0.1742773
132.0,51.99545019057798,0.22224177
132.0,31.585624861977205,0.26372164
132.0,19.46265953391606,0.298931
133.0,17.321128892059008,-0.37356213
133.0,25.150115181717553,-0.3530854
133.0,34.67983967920709,-0.32846624
133.0,45.77282217537553,-0.29893094
133.0,59.47028343662272,-0.26372156
133.0,74.89848613675673,-0.22224174
